Формат,Brand,SKU,Категория,Месяц,Кол-во уп,Сумма,Кол-во магазинов
MD,ZIRT,XOHFN9830,Зубная паста,35,875,150991.88000000006,341
MD,ZIRT,XOHFN9830,Зубная паста,36,730,127342.86,280
MD,ZIRT,XOHFN9830,Зубная паста,37,16988,2066994.67,1281
MD,ZIRT,XOHFN9830,Зубная паста,38,10102,1182048.7699999998,1109
MD,ZIRT,XOHFN9830,Зубная паста,39,3763,488179.8599999999,603
MD,ZIRT,XOHFN9830,Зубная паста,40,1640,217159.64,338
MD,ZIRT,XOHFN9830,Зубная паста,41,744,104549.67000000004,188
MD,ZIRT,XOHFN9830,Зубная паста,42,330,50015.39,118
MD,ZIRT,XOHFN9830,Зубная паста,43,146,21771.63,69
MD,ZIRT,XOHFN9830,Зубная паста,44,285,28114.960000000006,63
MD,ZIRT,XOHFN9830,Зубная паста,45,43,5571.039999999999,16
MD,ZIRT,XOHFN9830,Зубная паста,46,35,5412.87,12
MD,ZIRT,XOHFN9830,Зубная паста,47,30,4160.07,8
MD,ZIRT,XOHFN9830,Зубная паста,48,56,7624.0,15
MD,ZIRT,XOHFN9830,Зубная паста,49,55,7247.79,11
MD,ZIRT,XOHFN9830,Зубная паста,50,23,2926.88,5
MD,ZIRT,XOHFN9830,Зубная паста,51,8,911.83,2
MD,ZIRT,XOHFN9830,Зубная паста,52,4,479.72,1
MD,ZIRT,XOHFN9830,Зубная паста,53,14,1668.1699999999996,1
MD,ZIRT,SBJEP12701,Зубная паста,5,17,4005.19,2
MD,ZIRT,SBJEP12701,Зубная паста,6,27,6138.4,2
MD,ZIRT,SBJEP12701,Зубная паста,7,19,4242.33,2
MD,ZIRT,SBJEP12701,Зубная паста,8,22,4118.0,2
MD,ZIRT,SBJEP12701,Зубная паста,9,18,4261.17,2
MD,ZIRT,SBJEP12701,Зубная паста,10,18,3976.18,1
MD,ZIRT,SBJEP12701,Зубная паста,11,10,2329.66,1
MD,ZIRT,SBJEP12701,Зубная паста,12,23785,3584398.5199999977,1503
MD,ZIRT,SBJEP12701,Зубная паста,13,15145,2274535.81,1425
MD,ZIRT,SBJEP12701,Зубная паста,14,1660,346474.85,624
MD,ZIRT,SBJEP12701,Зубная паста,15,1407,281071.94,519
MD,ZIRT,SBJEP12701,Зубная паста,16,2167,326079.05000000005,462
MD,ZIRT,SBJEP12701,Зубная паста,17,21720,3263475.2300000014,1792
MD,ZIRT,SBJEP12701,Зубная паста,18,13016,1929114.25,1649
MD,ZIRT,SBJEP12701,Зубная паста,19,5280,784616.5300000001,964
MD,ZIRT,SBJEP12701,Зубная паста,20,2153,322805.66,501
MD,ZIRT,SBJEP12701,Зубная паста,21,688,114807.20999999998,261
MD,ZIRT,SBJEP12701,Зубная паста,22,556,88184.19999999998,185
MD,ZIRT,SBJEP12701,Зубная паста,24,81,16870.78,56
MD,ZIRT,SBJEP12701,Зубная паста,25,81,16608.420000000002,50
MD,ZIRT,SBJEP12701,Зубная паста,26,199,30144.53,62
MD,ZIRT,SBJEP12701,Зубная паста,27,140,21036.23,44
MD,ZIRT,SBJEP12701,Зубная паста,28,38,7996.27,27
MD,ZIRT,SBJEP12701,Зубная паста,29,24,5047.93,15
MD,ZIRT,SBJEP12701,Зубная паста,30,28,5806.7,17
MD,ZIRT,SBJEP12701,Зубная паста,31,38,7397.51,21
MD,ZIRT,SBJEP12701,Зубная паста,32,25,5001.3899999999985,15
MD,ZIRT,SBJEP12701,Зубная паста,33,16,3288.4700000000007,7
MD,ZIRT,SBJEP12701,Зубная паста,34,13,2682.19,8
MD,ZIRT,SBJEP12701,Зубная паста,35,6823,1069740.2400000005,1042
MD,ZIRT,SBJEP12701,Зубная паста,36,9482,1516007.0199999998,1192
MD,ZIRT,SBJEP12701,Зубная паста,37,3324,564570.1499999998,861
MD,ZIRT,SBJEP12701,Зубная паста,38,2672,406587.94000000006,682
MD,ZIRT,SBJEP12701,Зубная паста,39,1396,221581.12,414
MD,ZIRT,SBJEP12701,Зубная паста,40,635,102522.96999999996,237
MD,ZIRT,SBJEP12701,Зубная паста,41,402,66207.59,164
MD,ZIRT,SBJEP12701,Зубная паста,42,175,32588.250000000015,95
MD,ZIRT,SBJEP12701,Зубная паста,43,124,24958.55000000001,82
MD,ZIRT,SBJEP12701,Зубная паста,44,257,34796.460000000014,99
MD,ZIRT,SBJEP12701,Зубная паста,45,122,18868.479999999992,45
MD,ZIRT,SBJEP12701,Зубная паста,46,54,9219.31,35
MD,ZIRT,SBJEP12701,Зубная паста,47,35,5311.93,23
MD,ZIRT,SBJEP12701,Зубная паста,48,52,6783.660000000002,24
MD,ZIRT,SBJEP12701,Зубная паста,49,55,8303.94,26
MD,ZIRT,SBJEP12701,Зубная паста,50,38,6006.029999999999,16
MD,ZIRT,SBJEP12701,Зубная паста,51,18,2914.96,12
MD,ZIRT,SBJEP12701,Зубная паста,52,9,1695.3,6
MD,ZIRT,SBJEP12701,Зубная паста,53,15,2048.8200000000006,8
MD,ZIRT,SBJEP12701,Зубная паста,54,11,1528.4499999999996,5
MD,ZIRT,GVJHH10153,Зубная паста,5,42,10199.32,5
MD,ZIRT,GVJHH10153,Зубная паста,6,34,7815.9,4
MD,ZIRT,GVJHH10153,Зубная паста,7,47,11204.45,5
MD,ZIRT,GVJHH10153,Зубная паста,8,37,9319.33,4
MD,ZIRT,GVJHH10153,Зубная паста,9,28,6809.5700000000015,3
MD,ZIRT,GVJHH10153,Зубная паста,10,46,9930.009999999998,3
MD,ZIRT,GVJHH10153,Зубная паста,11,43,10075.96,3
MD,ZIRT,GVJHH10153,Зубная паста,17,26743,4007884.490000001,1748
MD,ZIRT,GVJHH10153,Зубная паста,18,10893,1613868.3099999996,1416
MD,ZIRT,GVJHH10153,Зубная паста,19,3219,479411.8899999999,616
MD,ZIRT,GVJHH10153,Зубная паста,20,1147,172104.16999999998,296
MD,ZIRT,GVJHH10153,Зубная паста,21,295,50290.70999999999,116
MD,ZIRT,GVJHH10153,Зубная паста,22,244,40132.95,85
MD,ZIRT,GVJHH10153,Зубная паста,24,39,8182.360000000002,19
MD,ZIRT,GVJHH10153,Зубная паста,25,31,6463.290000000001,19
MD,ZIRT,GVJHH10153,Зубная паста,26,74,11174.459999999995,24
MD,ZIRT,GVJHH10153,Зубная паста,27,82,12672.06,20
MD,ZIRT,GVJHH10153,Зубная паста,28,13,2613.44,9
MD,ZIRT,GVJHH10153,Зубная паста,29,7,1356.4300000000005,7
MD,ZIRT,GVJHH10153,Зубная паста,30,5,1040.04,4
MD,ZIRT,GVJHH10153,Зубная паста,31,24,4195.73,8
MD,ZIRT,GVJHH10153,Зубная паста,32,8,1472.47,6
MD,ZIRT,GVJHH10153,Зубная паста,33,13,2629.17,6
MD,ZIRT,GVJHH10153,Зубная паста,34,6,1157.19,3
MD,ZIRT,GVJHH10153,Зубная паста,35,6,1237.11,4
MD,ZIRT,GVJHH10153,Зубная паста,36,6,1258.2199999999998,5
MD,ZIRT,GVJHH10153,Зубная паста,37,2,407.27,2
MD,ZIRT,GVJHH10153,Зубная паста,38,3,557.8,3
MD,ZIRT,GVJHH10153,Зубная паста,39,4,711.1800000000002,2
MD,ZIRT,GVJHH10153,Зубная паста,40,1,208.85,1
MD,ZIRT,GVJHH10153,Зубная паста,41,10,1555.86,2
MD,ZIRT,GVJHH10153,Зубная паста,42,7,1028.93,1
MD,ZIRT,GVJHH10153,Зубная паста,43,1,195.3,1
MD,ZIRT,GVJHH10153,Зубная паста,48,2,404.11,2
MD,ZIRT,KVDYP8791,Зубные щетки,5,34,6309.47,5
MD,ZIRT,KVDYP8791,Зубные щетки,6,40,7907.74,5
MD,ZIRT,KVDYP8791,Зубные щетки,7,13255,2188959.0,4169
MD,ZIRT,KVDYP8791,Зубные щетки,8,36661,6047332.69,6348
MD,ZIRT,KVDYP8791,Зубные щетки,9,30967,5116209.27,6324
MD,ZIRT,KVDYP8791,Зубные щетки,10,32465,5289408.509999998,6502
MD,ZIRT,KVDYP8791,Зубные щетки,11,26069,4304208.810000003,6285
MD,ZIRT,KVDYP8791,Зубные щетки,12,45141,6371825.919999997,6603
MD,ZIRT,KVDYP8791,Зубные щетки,13,28317,4655682.030000001,6660
MD,ZIRT,KVDYP8791,Зубные щетки,14,23238,3758727.4799999986,6284
MD,ZIRT,KVDYP8791,Зубные щетки,15,78440,9667513.480000004,8369
MD,ZIRT,KVDYP8791,Зубные щетки,16,66642,8065724.369999999,8439
MD,ZIRT,KVDYP8791,Зубные щетки,17,36130,5167538.550000002,7370
MD,ZIRT,KVDYP8791,Зубные щетки,18,55146,7300234.909999997,8565
MD,ZIRT,KVDYP8791,Зубные щетки,19,108997,12659139.46,9336
MD,ZIRT,KVDYP8791,Зубные щетки,20,60083,8045153.3599999985,9168
MD,ZIRT,KVDYP8791,Зубные щетки,21,91555,10696609.96,9647
MD,ZIRT,KVDYP8791,Зубные щетки,22,82952,10196068.55,9937
MD,ZIRT,KVDYP8791,Зубные щетки,24,36314,5490424.690000001,8645
MD,ZIRT,KVDYP8791,Зубные щетки,25,33168,5408795.909999998,8577
MD,ZIRT,KVDYP8791,Зубные щетки,26,26580,4479857.950000001,7983
MD,ZIRT,KVDYP8791,Зубные щетки,27,87555,10704272.97,10880
MD,ZIRT,KVDYP8791,Зубные щетки,28,83698,10182714.23,10922
MD,ZIRT,KVDYP8791,Зубные щетки,29,46766,6589190.1400000015,9800
MD,ZIRT,KVDYP8791,Зубные щетки,30,32459,5566014.920000001,8966
MD,ZIRT,KVDYP8791,Зубные щетки,31,38674,6632049.760000003,9911
MD,ZIRT,KVDYP8791,Зубные щетки,32,34878,6000836.32,9828
MD,ZIRT,KVDYP8791,Зубные щетки,33,105588,13282005.83,11986
MD,ZIRT,KVDYP8791,Зубные щетки,34,91994,11531712.069999995,12003
MD,ZIRT,KVDYP8791,Зубные щетки,35,133415,15756071.170000006,12509
MD,ZIRT,KVDYP8791,Зубные щетки,36,32654,5620347.39,9743
MD,ZIRT,KVDYP8791,Зубные щетки,37,123139,14928771.120000005,12968
MD,ZIRT,KVDYP8791,Зубные щетки,38,107993,13120712.340000005,13034
MD,ZIRT,KVDYP8791,Зубные щетки,39,97372,12468210.080000006,12954
MD,ZIRT,KVDYP8791,Зубные щетки,40,36745,6258099.809999999,10444
MD,ZIRT,KVDYP8791,Зубные щетки,41,41402,7214033.729999999,10943
MD,ZIRT,KVDYP8791,Зубные щетки,42,41546,7504425.43,11018
MD,ZIRT,KVDYP8791,Зубные щетки,43,121795,16439831.149999995,13828
MD,ZIRT,KVDYP8791,Зубные щетки,44,109703,14813944.510000005,13906
MD,ZIRT,KVDYP8791,Зубные щетки,45,38406,6799374.079999999,10895
MD,ZIRT,KVDYP8791,Зубные щетки,46,112597,14801389.72,14068
MD,ZIRT,KVDYP8791,Зубные щетки,47,71740,10248896.270000003,13433
MD,ZIRT,KVDYP8791,Зубные щетки,48,35567,6249805.8599999985,11028
MD,ZIRT,KVDYP8791,Зубные щетки,49,35204,6406769.479999994,10859
MD,ZIRT,KVDYP8791,Зубные щетки,50,72877,10684569.619999995,13422
MD,ZIRT,KVDYP8791,Зубные щетки,51,99284,13654305.150000015,14514
MD,ZIRT,KVDYP8791,Зубные щетки,52,35884,6705406.620000005,11432
MD,ZIRT,KVDYP8791,Зубные щетки,53,48245,8419882.480000012,13078
MD,ZIRT,KVDYP8791,Зубные щетки,54,38005,7118500.420000004,11795
MD,ZIRT,AKQCJ3833,Зубные щетки,5,51,9583.28,5
MD,ZIRT,AKQCJ3833,Зубные щетки,6,41,7604.370000000001,5
MD,ZIRT,AKQCJ3833,Зубные щетки,7,50,9811.77,5
MD,ZIRT,AKQCJ3833,Зубные щетки,8,56,10841.0,5
MD,ZIRT,AKQCJ3833,Зубные щетки,9,46,8892.61,3
MD,ZIRT,AKQCJ3833,Зубные щетки,10,80,13076.74,4
MD,ZIRT,AKQCJ3833,Зубные щетки,11,77,12087.69,5
MD,ZIRT,AKQCJ3833,Зубные щетки,12,1,198.81,1
MD,ZIRT,AKQCJ3833,Зубные щетки,45,10193,2041251.7700000003,3413
MD,ZIRT,AKQCJ3833,Зубные щетки,46,109085,14240049.51,12092
MD,ZIRT,AKQCJ3833,Зубные щетки,47,54008,7566809.729999999,11301
MD,ZIRT,AKQCJ3833,Зубные щетки,48,31804,5248602.07,9714
MD,ZIRT,AKQCJ3833,Зубные щетки,49,33012,5709966.75999999,10124
MD,ZIRT,AKQCJ3833,Зубные щетки,50,81154,11647239.09000001,13193
MD,ZIRT,AKQCJ3833,Зубные щетки,51,96956,13990853.320000006,13529
MD,ZIRT,AKQCJ3833,Зубные щетки,52,37736,7074496.849999996,10748
MD,ZIRT,AKQCJ3833,Зубные щетки,53,48969,8744655.320000004,12156
MD,ZIRT,AKQCJ3833,Зубные щетки,54,40627,7534171.809999995,11343
MD,ZIRT,OEMVZ26195,Зубная паста,5,556,47760.18,94
MD,ZIRT,OEMVZ26195,Зубная паста,6,131,11515.14,25
MD,ZIRT,OEMVZ26195,Зубная паста,7,44,5437.33,12
MD,ZIRT,OEMVZ26195,Зубная паста,8,19944,1895890.71,1248
MD,ZIRT,OEMVZ26195,Зубная паста,9,22821,2258484.42,1298
MD,ZIRT,OEMVZ26195,Зубная паста,10,8332,822640.8500000002,644
MD,ZIRT,OEMVZ26195,Зубная паста,11,2767,275557.30999999994,334
MD,ZIRT,OEMVZ26195,Зубная паста,12,822,94229.1,179
MD,ZIRT,OEMVZ26195,Зубная паста,13,291,39065.89,103
MD,ZIRT,OEMVZ26195,Зубная паста,14,235,31553.84000000001,85
MD,ZIRT,OEMVZ26195,Зубная паста,15,223,28361.47,78
MD,ZIRT,OEMVZ26195,Зубная паста,16,450,42923.89,73
MD,ZIRT,OEMVZ26195,Зубная паста,17,137,14777.509999999995,34
MD,ZIRT,OEMVZ26195,Зубная паста,18,63,8353.97,25
MD,ZIRT,OEMVZ26195,Зубная паста,19,32,4290.96,17
MD,ZIRT,OEMVZ26195,Зубная паста,20,57,7688.310000000001,17
MD,ZIRT,OEMVZ26195,Зубная паста,21,18,2406.19,11
MD,ZIRT,OEMVZ26195,Зубная паста,22,23,2298.9500000000007,7
MD,ZIRT,OEMVZ26195,Зубная паста,24,6,821.1700000000002,5
MD,ZIRT,OEMVZ26195,Зубная паста,25,2,269.77,2
MD,ZIRT,OEMVZ26195,Зубная паста,26,8,919.05,3
MD,ZIRT,OEMVZ26195,Зубная паста,27,4,479.34,3
