global_max_products,global_max_difference_products,global_max_all_price,global_max_difference_all_price,global_max_shops,global_max_difference_shops,global_max_price,global_max_difference_price,global_min_products,global_min_difference_products,global_min_all_price,global_min_difference_all_price,global_min_shops,global_min_difference_shops,global_min_price,global_min_difference_price,difference_left_products,difference_left_difference_products,difference_left_all_price,difference_left_difference_all_price,difference_left_shops,difference_left_difference_shops,difference_left_price,difference_left_difference_price,difference_right_products,difference_right_difference_products,difference_right_all_price,difference_right_difference_all_price,difference_right_shops,difference_right_difference_shops,difference_right_price,difference_right_difference_price,local_min_products,local_min_difference_products,local_min_all_price,local_min_difference_all_price,local_min_shops,local_min_difference_shops,local_min_price,local_min_difference_price,local_max_products,local_max_difference_products,local_max_all_price,local_max_difference_all_price,local_max_shops,local_max_difference_shops,local_max_price,local_max_difference_price,month
6,1,5,2,6,3,3,6,6,8,6,8,3,7,7,10,7228.0,-11.157248157248157,14778.571342685374,-88.4475195707977,441.0,-8.6,3.5094244354920323,-1.4122865691727142,0,5,0,6,0,4,1,2,301.1666666666667,-1.3526958593982723,189.85225546682324,-1.2478391683601822,27.5625,-0.2857142857142857,1.017222379029018,-0.4354290291893198,4,9,5,9,2,8,6,10,32
8,4,8,5,7,3,1,5,7,8,7,8,7,8,8,8,3.4897540983606556,-2.8190255220417635,2.143386502320618,-3.263864269853543,1.4634146341463414,-1.2025316455696202,1.394633255407363,-0.8674470451255093,7,1,7,1,5,1,2,3,63.074074074074076,-0.81,39.36844521623795,-0.6538583405212145,18.75,-0.41125541125541126,1.7301608055472113,-0.34009755582230555,7,8,7,8,6,8,8,8,20
4,4,4,4,7,5,1,4,3,3,3,3,2,3,3,4,5.365411436541144,-3.4509371554575523,3.8182400497719065,-3.921653380353013,1.0,-1.2410714285714286,1.553614254509413,-1.0290177714856454,6,2,6,2,8,2,0,2,61.06349206349206,-0.9476233726914925,39.80426759963061,-0.9230523830702807,9.18,-0.5387596899224806,1.0053649475363244,-0.27179788442509645,3,4,3,4,2,4,2,3,11
3,0,3,0,3,1,0,2,0,0,0,0,0,0,0,1,1.0,0.14053537284894838,1.0,0.22864833898602133,1.0,1.0,1.4706281877988092,6.042297925484412,3,1,3,1,3,1,0,2,16.64625850340136,1.0,11.319148267052439,1.0,5.372093023255814,0.5094339622641509,1.0,-0.26816585516085106,0,1,0,1,0,1,0,0,4
13,4,17,5,18,7,10,6,8,14,7,14,10,12,13,16,2.2163814180929093,-1.2267080745341614,1.7485718510069126,9.97556613843045,1.3008130081300813,4.25,1.0,-2.2920870698433533,3,3,4,4,5,6,12,4,604.3333333333334,-0.31299524564183834,612.6492186625889,-0.31224376341580384,320.0,-0.1837837837837838,1.5973359340587563,-0.3661923669177411,7,13,7,13,9,11,13,15,48
1,2,2,4,3,3,2,4,6,7,6,7,4,6,6,7,9.611303344867359,-42.556390977443606,6.9055444870161224,-28.338879478459152,1.0,-0.33211678832116787,1.5215177069917805,-1.0402598438964255,3,2,4,2,4,4,3,3,31.564393939393938,-0.7014499938034453,24.564171192243574,-0.6019053042387276,4.429752066115703,-0.25348189415041783,1.5632656594718197,-0.3385375064745871,6,7,6,7,4,7,6,7,22
5,1,5,1,8,1,2,1,14,15,13,16,11,14,12,15,4.9120987654320984,-2.6381017412086036,3.7423674018361512,-2.3629020976058523,1.505854800936768,-0.8324873096446701,1.018822494861612,-1.5787655023993834,7,5,8,4,14,5,16,5,3315.6666666666665,-0.9302913556465205,2139.4994933978296,-0.9591769678788383,643.0,-0.6693877551020408,1.6540977324952164,-1.646608539142277,13,16,12,17,11,15,13,15,49
7,5,7,5,24,3,11,1,10,15,10,17,7,15,8,12,2.5426248870978947,-3.2869726471951783,2.217568423109673,-5.071004565778825,1.0634218289085546,-0.9295774647887324,1.082121494314841,-1.347016721428028,2,3,5,3,19,4,15,8,2.236645886810903,-0.855453667953668,2.657015387247419,-1.3374972808424739,2.520979020979021,-0.6226415094339622,1.518888228094562,-0.699745608077501,10,15,10,17,9,15,7,13,49
0,2,0,2,4,4,4,4,12,15,11,17,7,13,14,16,27.84472049689441,-1.1533406352683462,27.004329892748824,-1.1167366275314525,1.0,-0.625,2.2443660956999762,-2.5617107709986398,9,3,11,2,9,2,5,3,1.0,-0.8294604174871997,1.0,-1.1632904160954964,7.3125,-0.9121621621621622,1.6537709705187238,-1.4990198759465492,13,15,12,17,8,14,13,16,49
7,6,8,5,24,3,11,7,13,14,14,14,12,15,11,15,4.826532126428253,-1.502854098485425,3.1913808231373846,-1.270913348822753,1.0569620253164558,-1.2166666666666666,1.3772046865810452,-1.0016267358864779,1,4,1,4,20,2,4,2,8.145755071374905,-0.8943339825173241,6.6932866677285086,-0.9100577586000864,1.815217391304348,-2.433333333333333,1.6403987515217162,-1.397535656940878,12,14,13,14,12,14,12,16,49
1,1,1,1,1,2,3,3,9,12,8,13,4,9,10,12,3710.0,-3.3089802130898023,8771.288277012936,-2.5819009240087976,396.0,-0.96875,1.1783355659986416,-0.7433712603031183,4,1,4,1,2,2,2,1,2.3158551810237205,-1.0313092979127134,2.0738642115713017,-1.04492575829635,1.2260061919504643,-0.8493150684931506,3.4532561909972297,-3.2669163606208564,9,10,8,12,4,9,10,13,33
2,2,2,2,3,1,5,4,8,9,7,9,2,4,9,11,276.0,-3.732142857142857,313.1865633731268,-3.6696310598591984,54.0,-5.333333333333333,1.5852338731582367,1.0,0,6,0,6,1,6,3,5,13.142857142857142,-0.7307692307692307,12.306096581183786,-0.7012351604473497,7.714285714285714,-0.5161290322580645,1.4419297364255466,-6.117935692732971,8,10,7,10,3,6,10,11,33
0,0,0,0,0,0,1,5,3,7,2,7,1,6,6,7,647.5,-103.57142857142857,573.3893699611825,-54.2873629822784,167.0,-38.0,2.237521516117225,1.0,1,3,2,2,1,1,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.1836568946394077,-1.0,4,8,3,8,2,7,6,7,18
1,2,0,1,1,2,0,4,5,7,5,7,2,7,6,8,184.33333333333334,-6.3076923076923075,191.80118337850053,-5.043280017448047,102.0,-9.0,1.2706008334971917,-1.101619241192412,1,6,1,6,0,3,4,2,1.1425619834710743,-2.3768115942028984,1.0,-44.990656996175204,1.0303030303030303,-9.0,1.0,-1.0,6,8,6,8,2,6,6,8,23
2,2,2,2,2,1,0,2,2,1,2,1,1,1,1,2,2.6592592592592594,-1.9781420765027322,2.8833144790659833,-2.6887141570207214,1.4109589041095891,-2.2222222222222223,1.1672983470064824,-4.942041563239752,1,3,1,3,1,3,1,1,37.78947368421053,-0.7402862985685071,35.96030416058525,-0.7243143230101045,14.714285714285714,-0.25316455696202533,1.0,-0.10363770587663565,1,2,1,2,1,2,2,1,7
2,1,2,1,2,2,1,2,0,0,0,0,0,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0156933261821506,1.0,2,1,2,1,2,2,0,2,2.629570747217806,0.16081540203850508,2.59301543596232,0.13172607123894844,2.085858585858586,0.29797979797979796,1.001573536586076,-0.015475163417817529,0,1,0,1,0,0,0,0,3
2,4,1,3,3,4,4,6,12,12,11,12,10,12,10,14,83.26785714285714,-1.0476694915254237,71.75191828663603,-1.1458725816883641,16.52777777777778,-4.909090909090909,1.0667355876575888,-1.2766997971800802,1,6,1,6,1,5,4,4,10.946009389671362,-0.7619414483821263,9.96451884051152,-0.4772132274049585,3.233695652173913,-0.9152542372881356,1.7121401144278663,-0.3700688104192182,12,12,11,12,10,12,10,13,38
0,1,0,1,0,1,5,6,4,8,4,9,5,6,4,6,8045.0,-94.46153846153847,16085.349276833287,-147.32890491468322,437.0,-12.090909090909092,4.869846195358877,-1.2601134409304924,0,3,0,4,0,4,1,2,1.0,-0.7632069608452455,1.0,-0.7689345742388851,1.0,-0.30434782608695654,1.8378335513131254,-0.6302388874381718,3,8,4,9,5,6,5,6,24
1,2,1,2,1,2,2,4,7,8,6,8,4,5,7,9,14727.0,-781.5625,28717.27914042238,-1522.5944072734994,735.0,-190.0,2.4369743074415933,-1.0731442930698922,1,3,1,4,0,3,1,2,7363.5,-0.8496398967250985,8007.018223140495,-0.8513101908872173,735.0,-0.5184174624829468,1.4336042142131797,-1.0798986590767097,8,8,7,8,4,5,7,9,25
10,7,11,7,15,7,6,5,8,10,9,10,6,10,8,10,1.7978003384094754,4.420168067226891,1.58899515052368,4.511338694000176,1.0735294117647058,-1.0,1.0,-0.7531833613484228,5,3,6,3,14,7,8,5,6.1773255813953485,-1.2892156862745099,6.148651474225959,-1.337249449828149,2.1791044776119404,-0.07462686567164178,1.1737676901249972,-0.036928049164628884,7,11,8,10,6,10,8,9,33
6,6,6,6,10,6,5,4,16,15,16,16,15,15,14,17,4.61328125,-1.354611743635666,3.748586469782526,-1.5899094515620404,1.3539967373572595,-1.1157894736842104,1.6130026775359836,-2.1168781251300715,5,3,7,3,10,4,3,1,14.96393762183236,-0.7958064031264092,10.810073192451203,-0.7859663496477107,3.2936507936507935,-0.3063583815028902,1.6581472557511958,-1.1238135783953727,16,16,16,17,13,16,15,16,49
2,2,2,3,8,6,3,4,5,9,6,8,5,8,10,13,6780.0,-4.76173285198556,38147.13650000001,-253.3370505234416,491.0,-40.25,8.21785330638175,-0.5870967741935483,0,6,2,5,0,7,2,0,5.140257771038666,-0.5697624190064795,3.6132298372323794,-0.5006036566006267,2.2420091324200913,-1.3879310344827587,1.460582642088175,-1.0,6,9,7,8,4,8,10,12,35
3,2,4,3,6,6,3,4,14,17,14,16,9,13,15,16,10.156736938588452,-1.0443129099344104,4.065786615557705,-0.8968279895353457,2.06687898089172,-0.6178861788617886,1.1534350503593722,-1.2113373238414347,5,5,6,5,10,5,6,2,19.372377622377623,-0.6211818441335998,12.361093117650217,-0.5830869966637178,6.978494623655914,-0.42696629213483145,1.8714979501597255,-1.4245503266467199,14,18,14,17,8,13,15,15,49
2,3,2,3,7,4,1,3,9,9,9,9,8,8,8,10,4.358258011503698,-1.4580326623623243,2.907411734137876,-1.3042355438525004,1.222943722943723,-0.7013888888888888,1.3258911071823478,-1.116400151996732,5,4,5,3,9,3,7,3,104.0,-1.0086705202312138,67.49025076321223,-1.0053178022276517,14.868421052631579,-0.33666666666666667,1.6012407916176679,-0.2697034076875127,8,10,8,10,8,9,9,9,24
5,3,4,4,7,7,1,5,5,6,6,8,5,6,6,8,2.816793893129771,-17.0,2.670402375612695,-12.647403526861382,1.492063492063492,-10.0,1.2770606676107732,-1.2305130934920734,3,2,2,2,3,3,2,2,10.542857142857143,-1.0149253731343284,8.969694946236332,-0.7220169519225108,4.476190476190476,-0.5714285714285714,1.0105265846990075,-0.15353342614547513,5,6,6,8,5,6,7,7,22
1,2,1,2,0,2,3,8,11,13,11,13,7,6,12,13,2898.0,-75.10526315789474,2833.26158919598,-105.0175160398518,401.0,-55.666666666666664,1.0,1.0,0,5,1,5,0,3,2,1,1.1048417842165459,-5.189090909090909,1.1026481901110095,-4.794711099653319,1.0,-12.846153846153847,2.3178391959798996,-1.0,11,14,11,14,7,8,12,13,42
4,4,5,4,6,6,3,4,4,4,2,4,2,3,4,4,4.376901069116097,-2.2527756817936835,2.900164762927144,-2.1927411964805708,1.0854545454545454,-1.4375,1.325537468109964,-1.0018393254642595,2,1,2,1,2,2,1,3,5.637509697439876,-1.2362614611061815,3.9244474758579475,-1.4527551010595272,1.206060606060606,-0.09292929292929293,1.5091904863703258,-0.26774682167299124,4,3,2,3,2,2,3,4,11
11,5,11,5,13,5,9,3,11,15,11,15,10,14,12,13,6.992914501653283,-1.7499503475670308,5.512078267177768,-1.5348805029433754,1.381918819188192,-1.694915254237288,1.5108886371128667,-1.3788579336170208,13,2,12,3,16,4,4,2,3289.777777777778,-1.8133360773821774,3739.0422975053457,-1.521497766632711,374.5,-0.8888888888888888,1.9287837499055087,-1.1422259194003126,12,15,12,15,10,14,12,14,49
5,7,6,6,8,6,5,4,9,8,6,10,6,9,9,9,138.1764705882353,-10.86046511627907,133.04315622200417,-19.36633473107726,79.0,-14.333333333333334,1.420068567801981,-1.345265930495498,1,5,1,3,1,4,3,3,20.973214285714285,-0.9405840886203424,21.067645459397013,-0.6400861587442653,10.533333333333333,-0.6,2.414795444350726,-0.3000995129459769,8,9,5,11,5,10,9,9,34
3,3,3,3,8,4,2,2,6,7,6,7,4,6,6,8,5.153293413173652,-15.561194029850746,3.4988703767713663,-16.918670962000668,1.2181425485961124,-2.075,1.5592630035777324,-1.1582805547946797,3,2,3,3,5,2,3,2,27.851132686084142,-0.8756929279354947,21.119870107079617,-0.8310395823860504,3.836734693877551,-0.29642857142857143,1.5684856430333374,-0.391918469536571,6,7,6,7,4,6,6,7,22
4,3,5,3,4,7,10,4,9,15,10,15,8,14,13,13,13.50049751243781,-2.082314588427058,11.248735958063715,-2.044891948552369,2.772727272727273,-1.2293577981651376,1.5685235263929251,-1.0567122513919283,9,2,9,3,13,3,3,1,86.97435897435898,-0.9121742234916101,64.43391811374211,-0.8665835375489679,24.4,-0.46689895470383275,1.6894296297306093,-1.3021906815216724,8,15,9,15,6,14,13,13,49
0,3,0,3,0,3,0,5,8,11,10,15,7,12,8,13,2060.0,-3.9693251533742333,10924.616202531646,-10.591688043340811,385.0,-4.857142857142857,12.772979516931093,1.0,0,5,1,5,0,3,2,1,1.0,14.377777777777778,1.0,3.33961021480867,1.0,17.0,1.0,-1.0,8,11,11,15,6,13,9,13,38
14,5,13,5,16,5,5,2,10,11,10,11,6,9,9,10,1696.0,-79.35,734.6931242355407,-185.3571666508042,156.0,-106.0,4.562041767160911,1.0,0,2,1,5,0,5,2,2,424.0,-1.743956043956044,248.84732045098093,-5.434794529340186,78.0,-3.3125,1.9577399736273648,-1.3180482775533902,9,10,10,11,5,9,10,11,37
7,1,7,1,8,3,5,4,10,12,11,13,6,9,10,13,4817.0,-3.9753566796368354,3777.481070106293,-3.1958316018112525,228.0,-26.5,1.304854583071387,1.0,2,5,2,5,0,8,5,2,1605.6666666666667,-1.6407922912205568,1194.0821881606762,-1.4302856707189466,114.0,-0.7681159420289855,1.5123829115066165,-6.882407212720384,9,12,10,13,5,9,11,13,48
6,3,8,3,7,2,7,3,13,16,14,16,13,16,17,18,4.135727995612832,-46.868852459016395,3.176648731733889,-44.13536871829884,1.4012345679012346,-1.4857142857142858,1.3289420418729596,-1.210688033951186,9,2,9,2,10,7,9,4,5027.666666666667,-1.229413029456031,4429.608847334636,-1.2700507071307832,681.0,-0.7692307692307693,1.9426204051193747,-0.9648441920141088,14,16,15,17,14,16,17,19,49
9,5,8,5,8,5,1,2,8,10,9,11,6,9,9,13,3.2869565217391306,1.0,2.542781439670822,1.0,1.2790697674418605,1.0,1.5908722344492066,-1.3228640849154243,5,1,5,1,7,3,1,2,378.0,-1.3418367346938775,237.60550458715596,-1.2484317864256624,55.0,-0.48,1.0230624832394741,-1.010369821069754,7,11,9,11,6,10,10,12,39
0,0,0,0,0,3,3,5,3,4,2,6,1,5,7,8,3646.0,-18.602739726027398,3564.155165167691,-180.53811248211744,350.0,-66.0,1.0505681284627661,-0.6649566344778254,2,2,2,1,0,0,6,2,1.0,1.0,1.0,1.0,1.0,1.2941176470588236,3.3180473730445925,-1.434478601567209,3,6,3,6,1,4,7,8,20
8,4,9,3,18,7,6,7,14,15,13,15,11,16,13,16,5.876917321361765,-1.7591940256446386,3.6734824218504762,-1.9052989595031293,1.2161741835147746,-1.0588235294117647,1.7740329377124189,-1.176016550564508,4,2,4,3,19,2,3,2,302.09615384615387,-1.063730084348641,293.4990085982069,-1.0380433959433055,39.1,-0.65625,1.8048436074105714,-0.8654008087893522,15,15,14,15,12,16,12,17,49
17,7,22,6,27,6,11,2,11,16,11,15,8,13,10,14,1.7922701572302688,-1.46803998788246,1.553079842885294,-2.2850578134881587,1.0457902511078287,-1.358974358974359,1.1199997783310784,-1.5897139747881668,15,3,18,1,29,5,9,8,525.9090909090909,-0.9171082513247539,679.2526614506506,-1.5082344920127106,354.0,-0.32515337423312884,1.6039711316278817,-1.7993508472851523,11,16,11,15,8,12,9,14,49
5,4,5,3,6,4,11,5,16,17,16,17,14,16,14,17,4.2601156069364166,-0.7648102163887903,2.9602052676864448,-0.7222663834789789,1.486842105263158,-0.8585365853658536,1.2838221092462891,-1.3077763676332341,9,1,9,1,16,1,5,3,23.471337579617835,-0.9506172839506173,19.849328491962908,-0.9245257764899688,7.739726027397261,-1.1972789115646258,1.5437340051499402,-0.9970356136717196,17,17,17,17,15,16,14,17,49
8,6,9,7,11,8,4,6,9,8,9,9,8,8,9,11,8.216694306246545,-0.8310768751945222,5.052844654217179,-0.8493568969253308,1.2510373443983402,-2.5869565217391304,1.6760169442581,-1.2543666560286293,5,2,6,2,7,6,4,2,512.551724137931,-0.9949697251979507,350.2205486835296,-0.9854708459834037,86.14285714285714,-0.3684210526315789,1.7503453240500044,-0.4551248914039302,8,9,8,10,7,8,10,10,32
3,3,2,3,3,2,3,5,11,14,11,13,7,11,10,14,7068.0,-5.51673640167364,7282.055511022046,-3.390043403990243,306.0,-1.7402597402597402,2.360047658200865,1.0,0,4,0,5,0,4,1,1,5.342403628117914,-1.188373141054529,2.892289614385603,-1.6927078578012624,1.16793893129771,-4.1875,1.2951493110718542,-1.0,10,14,10,13,5,14,10,14,43
4,4,3,4,3,4,0,3,2,3,2,3,2,3,2,3,2.718681318681319,-2.271934921557234,1.888322114499013,-2.525800835949996,1.1802773497688752,-1.1176470588235294,1.634082115489475,-0.9929554357134561,2,1,2,2,2,2,1,2,2.859454461396209,-1.3404182379156668,1.9265322226835069,-0.7296492389883567,1.4185185185185185,-0.2111111111111111,1.0,-0.35552138921058457,2,2,2,2,2,2,2,3,8
7,4,6,4,9,3,4,6,7,10,7,10,5,8,7,8,1.0,-0.10217903415783275,1.0,-0.18011163517943507,1.0,-0.13846153846153847,1.6123012749693324,1.0,6,0,6,0,7,1,1,8,206.8448275862069,-0.42769104354971244,163.53226989819575,-0.4443240825054314,120.4,-0.47368421052631576,1.9303603485776974,-0.4190617732618036,7,10,7,10,3,8,7,8,31
8,3,8,5,8,3,2,5,4,8,4,6,5,7,8,11,2022.0,-60.44,2412.8903389830507,-46.3150598888046,198.0,-49.333333333333336,1.5749137209710427,1.0,1,7,1,7,1,6,3,3,69.72413793103448,-2.8509433962264152,65.59697820046723,-1.9330635605593594,14.142857142857142,-1.7411764705882353,1.0677492651646037,-0.8595517525792198,3,8,3,7,5,8,9,11,29
3,2,3,2,5,3,5,3,12,15,12,15,9,14,9,16,6.013806706114399,-2.2731000546746856,4.2789800385330885,-2.2905255348536153,1.8952380952380952,-0.6477987421383647,1.3782650206250129,-1.2941665699727787,6,2,4,2,8,2,2,7,7.0824622531939605,-0.8349231850587409,4.74022474736238,-0.7792642039711896,2.4771784232365146,-0.3828996282527881,1.5568455228468001,-1.5347825586151453,13,15,13,15,10,13,9,16,49
4,4,5,4,11,4,6,2,6,8,6,8,4,6,6,8,2.8823529411764706,-4.2298850574712645,2.3783520838554355,-3.4042056189252863,1.1587301587301588,1.0,1.0761226534394959,-0.7874241939765151,1,6,1,6,5,4,5,5,21.77777777777778,-1.002724795640327,20.927702864900212,-0.9023532369648856,3.65,-0.21428571428571427,1.219619462234765,-0.12075773374431349,5,9,5,9,3,7,7,7,23
6,6,7,6,12,3,1,3,9,11,9,11,9,10,9,11,3.174344023323615,-0.783383158943697,2.275883700475135,-0.8054105803950551,1.0998632010943912,-0.868421052631579,1.5889465247058931,-2.686558597243949,6,2,9,2,10,4,3,3,12.85478158205431,-0.9497130776200544,8.22264436551437,-0.987440751078928,4.620689655172414,-0.3680297397769517,1.0063766812420858,-0.3352875294866516,8,11,8,11,8,10,10,10,31
4,2,4,4,4,4,2,4,12,13,12,14,11,14,14,14,396.5,-4.688524590163935,363.15207678078383,-8.437376936475356,133.0,-6.533333333333333,7.116667654230855,1.0,2,8,3,8,0,6,5,3,19.825,-0.3798140770252324,15.681064885607901,-0.419649688744872,9.851851851851851,-0.4100418410041841,1.4325929032899745,-1.9061265012121562,12,15,12,15,9,14,13,14,48
6,5,5,4,15,1,4,5,15,17,15,17,11,15,16,17,33.71944657955419,-2.981586105879891,22.197262245588643,-1.067095955748096,2.155425219941349,-1.2857142857142858,1.4763900089651751,-1.1358280156854235,2,4,3,5,3,4,4,3,57.19556714471969,-0.8466177475416654,52.84814658639243,-0.8308795196483895,6.869158878504673,-0.5625,1.6083873874288093,-1.1345735244187518,15,16,15,16,12,15,16,18,49
2,1,1,1,3,3,7,5,11,12,11,12,8,10,9,13,4.617834394904459,-0.9506093649775497,3.127104154297196,-0.9834529934452241,1.9792387543252594,-8.3125,1.0636320225619937,-2.5224749952650125,1,6,1,6,2,4,8,11,3.0572289156626504,-0.9306122448979591,2.817017095665606,-0.7617881940450822,1.580110497237569,-0.3674033149171271,1.5268857670291367,-0.29794152456274664,10,13,10,13,7,9,9,12,37
5,6,6,6,9,6,8,6,7,8,7,8,6,8,6,8,4.260808926080893,-27.776923076923076,2.7915304476382072,-11.013409633495979,1.1386138613861385,-4.0,1.0,-1.3863337408027578,1,2,1,3,6,5,6,5,5.217762596071734,-0.9011729473421513,3.9218356063434143,-0.9142802958930689,1.6428571428571428,-0.11428571428571428,1.5831146213083749,-0.328601040599615,6,7,6,8,5,8,6,8,28
3,0,3,0,3,1,0,2,0,0,0,0,0,0,0,1,1.0,0.16374269005847952,1.0,0.2691801627313374,1.0,1.0,1.4706757459289077,5.370781867392371,3,0,3,0,3,2,0,2,15.157142857142857,1.0,10.306243846817035,1.0,4.5,0.4722222222222222,1.0,-0.25971203465284926,0,0,0,0,0,1,0,0,4
6,3,8,4,9,5,9,4,12,16,9,16,11,16,11,15,3.7939814814814814,-2.386873920552677,2.4915545933514416,-2.060178106918765,1.6608187134502923,-1.336734693877551,1.5301052197272709,-1.7398411570365009,6,1,9,1,7,2,4,3,81.95,-0.5838614279678919,81.96011938742585,-0.5221870340840805,23.666666666666668,-0.5097276264591439,1.9101346595119513,-2.451965308129023,13,16,10,16,11,16,11,16,49
8,3,9,4,14,6,3,2,15,17,15,17,13,14,16,16,7.295302013422819,-0.6752284903876458,4.20946749743167,-0.6873811267098288,1.0,-1.09375,2.116685292421812,-2.6967306231045662,10,2,10,2,18,3,5,5,1087.0,-1.1590478766567487,727.7042513610376,-1.1526414637781217,134.8,-0.7865168539325843,1.8574147595470925,-0.8487132610353287,15,17,15,17,13,14,16,17,49
13,5,15,4,28,1,3,5,13,14,12,14,6,15,13,15,1.8578713247260497,-1.156501389498318,1.6716553091174535,-1.19564098703917,1.039506172839506,-0.6086956521739131,1.3492315141874047,-1.010981687572371,12,4,11,3,28,4,4,4,10.55083179297597,-1.0546885420835002,8.781825411990932,-1.1205957403641622,2.742671009771987,-0.358974358974359,1.4829477415639518,-1.204745800536265,13,15,12,14,7,15,13,14,49
1,1,1,1,3,5,6,6,5,6,6,7,4,6,7,10,5505.0,-1.2493457943925235,8503.189579831933,-1.2057707693934188,537.0,-67.0,2.2453362286063157,1.0,1,4,1,4,1,6,2,2,7.753521126760563,-0.6969760166840459,7.866125922747315,-0.5503421055765966,2.1653225806451615,-0.5403225806451613,1.4125390287827897,-0.7120002238847739,5,7,6,8,4,6,7,10,28
1,3,1,2,2,4,0,5,7,8,8,9,2,2,8,10,419.0,-4.5,963.1678571428574,-4.713067947352494,64.0,-5.5,2.7783338841609515,1.0,1,5,2,5,0,3,3,3,2.1487179487179486,-0.5223214285714286,1.8244124903720618,-0.7028966309521016,1.8285714285714285,-0.4074074074074074,1.0,-1.1012808168302235,7,9,8,10,1,5,9,10,28
6,1,8,3,5,2,4,4,5,7,5,8,1,5,6,9,1.0,-0.5979381443298969,1.0,-0.1820654345521286,1.0,-0.043478260869565216,1.0,-0.8182640379647484,6,0,8,0,5,0,6,1,259.0,-1.2340425531914894,413.97732908253647,-0.5328812977872959,57.0,-2.0,3.2173715995607397,-1.0,4,7,6,8,0,3,7,9,23
5,4,6,3,13,2,12,6,13,14,13,13,11,14,15,15,2.923115327009486,-7.463343108504398,2.0640751282517575,-3.9100023903278847,1.3885350318471337,-0.17480719794344474,1.0242149816016748,-2.1597526841341894,4,3,6,3,7,7,14,8,154.07894736842104,-0.7943196004993758,134.35513428719915,-0.8973591299909878,36.333333333333336,-0.43312101910828027,1.5385533626018741,-0.34275603659248305,12,15,12,14,10,14,14,15,46
5,2,4,3,9,4,5,4,15,16,15,16,12,17,15,17,12.02510460251046,-1.0651452282157676,7.956948491768294,-1.3561487059580029,2.7148760330578514,-1.2857142857142858,1.0827348913046155,-1.1911285730072165,2,4,3,4,3,5,7,1,11.496,-0.8383409536250817,8.290591984200619,-0.9461129889166539,3.981818181818182,-0.4144736842105263,1.9311740186106272,-2.2161530503782285,16,16,16,16,12,17,15,16,49
2,1,2,1,1,1,5,4,6,8,7,9,4,4,8,7,663.0,-2.4205607476635516,470.62370656370655,-5.983526954207876,81.0,-12.0,1.002515966711825,1.0,1,5,1,6,0,3,1,3,1.6210268948655258,-1.0836820083682008,1.2541132161120798,-2.830237678173453,1.0657894736842106,-4.8,1.914953805797903,-1.3321130246467978,6,9,7,10,4,6,7,7,27
0,2,0,2,1,2,4,6,8,11,5,14,3,12,8,13,1639.0,-17.413793103448278,8714.680267558533,-35.18809106340115,393.0,-10.166666666666666,7.35347779713084,1.0,0,4,2,2,0,4,4,3,1.0,-63.125,1.0,-322.26670937430055,1.0181347150259068,-8.714285714285714,1.1096050555056034,-1.0,7,12,4,15,3,11,8,13,38
3,2,3,2,3,3,0,2,1,0,1,0,1,1,0,1,1.8269259314234823,1.0,1.5300607306016167,1.0,1.0160116448326055,1.0,1.4287843578592136,-1.8768371336624519,2,2,2,2,2,2,1,1,11.098286744815148,-0.7334123222748815,7.767642950293782,-0.6471660189455203,2.920502092050209,-0.02972972972972973,1.0,-0.2548651902501603,0,1,0,1,0,1,1,0,5
4,3,4,3,5,5,3,4,3,3,3,3,3,3,3,4,5.78820697954272,-3.4095972579263067,4.129789293767948,-3.8363151986408845,1.378839590443686,-1.4899328859060403,1.5434670229524055,-1.230879211647128,4,2,3,2,4,2,0,2,27.329545454545453,-1.067757949818865,18.14729648591662,-1.1423890240214698,3.706422018348624,-0.7092651757188498,1.014649685918359,-0.32821693799071655,3,4,3,4,3,4,2,3,11
